화재발생년월일,시도,시군구,화재유형,발화열원대분류,발화열원소분류,발화요인대분류,발화요인소분류,최초착화물대분류,최초착화물소분류,인명피해(명)소계,사망,부상,재산피해소계,장소대분류,장소중분류,장소소분류
2020-06-10 22:02,광주광역시,동구,"건축,구조물","담뱃불, 라이터불",향불,부주의,가연물 근접방치,"종이,목재,건초등",종이,0,0,0,146,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
2020-06-10 22:07,전라북도,익산시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자",전선피복,0,0,0,264,산업시설,동식물시설,기타 동식물시설
2020-06-10 22:24,부산광역시,금정구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,0,기타,야외,쓰레기
2020-06-10 22:38,경기도,고양시일산동구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,1,1,0,32526,주거,공동주택,아파트
2020-06-10 22:43,부산광역시,영도구,"선박,항공기",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"전기,전자",전선피복,0,0,0,317,"선박,항공기",선박,기타 선박
2020-06-10 23:13,경기도,화성시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,"압착,손상에 의한 단락","전기,전자",전선피복,0,0,0,1217,주거,공동주택,아파트
2020-06-10 23:22,경기도,양주시,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","종이,목재,건초등","풀, 나뭇잎",0,0,0,660,"자동차,철도차량",자동차,승용자동차
2020-06-10 23:29,강원도,강릉시,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,10292,주거,단독주택,단독주택
2020-06-10 23:48,대전광역시,중구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,"누전,지락","전기,전자","전기, 전자기기 케이스",0,0,0,171,주거,단독주택,다가구주택
2020-06-11 00:04,경기도,용인시처인구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자","전기, 전자기기 기판",0,0,0,1402,산업시설,창고시설,"창고, 물품저장소"
2020-06-11 00:22,서울특별시,송파구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,14,생활서비스,음식점,한식
2020-06-11 00:48,충청북도,옥천군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,"누전,지락",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,2475,주거,단독주택,단독주택
2020-06-11 00:55,경기도,평택시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,6505,산업시설,동식물시설,계사
2020-06-11 01:07,전라남도,여수시,"건축,구조물",미상,미상,전기적 요인,미확인단락,"전기,전자","전기, 전자기기 내부배선",0,0,0,16887,주거,공동주택,아파트
2020-06-11 01:25,충청남도,서산시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,170,주거,단독주택,단독주택
2020-06-11 01:35,서울특별시,중구,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",전기적 요인,기타(전기적요인),"종이,목재,건초등",종이,0,0,0,4267,교육시설,학교,고등학교
2020-06-11 01:41,서울특별시,강남구,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,3553,주거,공동주택,아파트
2020-06-11 01:42,경상남도,사천시,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,17645,생활서비스,위락시설,단란주점
2020-06-11 02:18,부산광역시,기장군,"건축,구조물",화학적 발화열,화학반응열,화학적 요인,자연발화,쓰레기류,쓰레기,0,0,0,31868,산업시설,위생시설,폐기물재활용시설
2020-06-11 02:23,강원도,태백시,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",부주의,음식물 조리중,식품,음식물,0,0,0,2,주거,공동주택,아파트
2020-06-11 02:48,경상북도,포항시남구,"건축,구조물",미상,미상,미상,미상,미상,미상,1,0,1,9771,"판매,업무시설",숙박시설,여관
2020-06-11 03:32,경기도,부천시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,97615,운수자동차시설,자동차시설,"세차장, 폐차장"
2020-06-11 03:47,인천광역시,부평구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,5584,"판매,업무시설",판매시설,전통시장
2020-06-11 03:53,대전광역시,서구,"건축,구조물",화학적 발화열,화학반응열,화학적 요인,자연발화,"종이,목재,건초등","기타(종이,목재,건초등)",0,0,0,2595,기타서비스,기타건축물,기타 건축물
2020-06-11 04:17,경상북도,구미시,"자동차,철도차량",미상,미상,미상,미상,"자동차,철도차량,선박,항공기","기타(자동차,철도차량,선박,항공기)",0,0,0,6123,"자동차,철도차량",자동차,승용자동차
2020-06-11 04:20,경기도,포천시,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,173954,산업시설,공장시설,화학공업
2020-06-11 04:37,서울특별시,관악구,"건축,구조물",미상,미상,미상,미상,"침구,직물류",의류,0,0,0,494,생활서비스,일상서비스,고시원(원룸텔)
2020-06-11 05:04,부산광역시,해운대구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",건초,0,0,0,198,기타,야외,기타야외
2020-06-11 05:25,경기도,군포시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","전기,전자",전선피복,0,0,0,1375,생활서비스,음식점,횟집
2020-06-11 06:57,경기도,구리시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,층간단락,"전기,전자","작동장치(모터, 히터, 램프 등)",0,0,0,39748,산업시설,공장시설,그 밖의 공업
2020-06-11 07:43,경기도,파주시,"건축,구조물",작동기기,전기적 아크(단락),부주의,"기기(전기, 기계 등) 사용.설치부주의","전기,전자",전선피복,0,0,0,1344,산업시설,창고시설,"창고, 물품저장소"
2020-06-11 07:59,전라북도,전주시완산구,기타(쓰레기 화재등),"마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,0,0,0,15,기타,야외,기타야외
2020-06-11 08:09,전라북도,남원시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,24791,산업시설,동식물시설,계사
2020-06-11 08:28,대구광역시,달서구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자","전기, 전자기기 기판",0,0,0,152,주거,공동주택,아파트
2020-06-11 08:29,전라북도,고창군,"건축,구조물",작동기기,기타(작동기기),기계적 요인,기타(기계적요인),합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,1791,생활서비스,일상서비스,일반상점
2020-06-11 08:29,경기도,안성시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,자동제어 실패,기타,기타,0,0,0,272,산업시설,공장시설,금속기계 및 기구공업
2020-06-11 08:56,광주광역시,서구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,"기기(전기, 기계 등) 사용.설치부주의","침구,직물류","행주, 기름걸레",0,0,0,683,주거,단독주택,단독주택
2020-06-11 09:00,경기도,하남시,"건축,구조물",작동기기,기타(작동기기),기타,기타,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,210,"판매,업무시설",판매시설,상가빌딩
2020-06-11 09:04,충청남도,보령시,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",전기적 요인,기타(전기적요인),"전기,전자",전선피복,0,0,0,79,주거,단독주택,단독주택
2020-06-11 09:08,충청북도,청주시서원구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,1,0,1,2951,주거,단독주택,다가구주택
2020-06-11 09:16,대구광역시,동구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자","콘센트, 스위치류",0,0,0,29,"판매,업무시설",숙박시설,모텔
2020-06-11 09:44,인천광역시,남동구,"건축,구조물","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,기타(기계적요인),"종이,목재,건초등",톱밥,0,0,0,3133,산업시설,공장시설,제재 및 목공업
2020-06-11 09:54,경기도,평택시,"자동차,철도차량","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,198,"자동차,철도차량",자동차,화물자동차
2020-06-11 10:14,부산광역시,금정구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,0,주거,공동주택,아파트
2020-06-11 10:28,경기도,의정부시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,1,0,1,8429,생활서비스,음식점,한식
2020-06-11 10:36,경기도,의왕시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,11824,주거,공동주택,아파트
2020-06-11 11:07,제주특별자치도,서귀포시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자",전선피복,0,0,0,5760,기타서비스,기타건축물,기타 건축물
2020-06-11 11:35,전라북도,전주시덕진구,"건축,구조물",작동기기,전기적 아크(단락),부주의,"기기(전기, 기계 등) 사용.설치부주의","전기,전자","전기, 전자기기 케이스",0,0,0,16,생활서비스,일상서비스,일반상점
2020-06-11 11:57,대구광역시,수성구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,8883,주거,공동주택,아파트
2020-06-11 12:01,전라남도,여수시,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,"불씨,불꽃,화원방치","종이,목재,건초등","기타(종이,목재,건초등)",0,0,0,1499,산업시설,동식물시설,기타 동식물시설
2020-06-11 12:05,경기도,김포시,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,0,0,0,225,산업시설,공장시설,금속기계 및 기구공업
2020-06-11 12:32,경기도,의왕시,"자동차,철도차량","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,356,"자동차,철도차량",자동차,화물자동차
2020-06-11 13:13,강원도,태백시,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",부주의,음식물 조리중,식품,음식물,0,0,0,30,"판매,업무시설",숙박시설,여관
2020-06-11 13:17,경상북도,포항시북구,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",기계적 요인,"과열, 과부하",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,21446,운수자동차시설,자동차시설,"자동차검사장, 매매장, 부속상, 정비공장"
2020-06-11 13:29,경기도,용인시처인구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,가연물 근접방치,"침구,직물류",부직포,0,0,0,2952,산업시설,동식물시설,농예용 온실
2020-06-11 13:42,울산광역시,남구,"건축,구조물",기타,기타,부주의,음식물 조리중,기타,기타,0,0,0,11,주거,단독주택,단독주택
2020-06-11 13:50,인천광역시,부평구,"건축,구조물",작동기기,기타(작동기기),기계적 요인,"과열, 과부하","전기,전자",전자기기 부속품,0,0,0,1254,주거,단독주택,다가구주택
2020-06-11 14:24,서울특별시,송파구,"건축,구조물",기타,기타,부주의,기타(부주의),합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,110,주거,공동주택,아파트
2020-06-11 14:29,경상북도,경산시,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",교통사고,교통사고,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,550,"자동차,철도차량",자동차,승용자동차
2020-06-11 14:31,대구광역시,동구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,0,산업시설,동식물시설,우사
2020-06-11 15:32,경기도,수원시영통구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,0,0,0,11754,주거,공동주택,아파트
2020-06-11 15:32,경기도,남양주시,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",전기배선,0,0,0,3300,"자동차,철도차량",자동차,화물자동차
2020-06-11 15:33,서울특별시,은평구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,878,주거,단독주택,단독주택
2020-06-11 15:52,경기도,의정부시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,540,주거,공동주택,아파트
2020-06-11 16:03,대구광역시,서구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,정비불량,합성수지,기타(합성수지),0,0,0,0,산업시설,공장시설,그 밖의 공업
2020-06-11 16:35,전라남도,영암군,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,15400,"자동차,철도차량",건설기계,기타 건설기계
2020-06-11 16:45,충청북도,제천시,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,음식물 조리중,"종이,목재,건초등",종이,0,0,0,330,주거,공동주택,아파트
2020-06-11 16:51,경기도,화성시,"건축,구조물",미상,미상,미상,미상,미상,미상,1,0,1,132329,산업시설,공장시설,"전기, 전자공업"
2020-06-11 17:02,서울특별시,서대문구,기타(쓰레기 화재등),"담뱃불, 라이터불","라이터불, 성냥불",부주의,쓰레기 소각,쓰레기류,기타 쓰레기,0,0,0,1,기타,야외,쓰레기
2020-06-11 17:04,강원도,원주시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기타,기타,합성수지,기타(합성수지),0,0,0,8621,주거,공동주택,다세대주택
2020-06-11 17:37,전라북도,전주시덕진구,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",오일류,0,0,0,616,"자동차,철도차량",농업기계,트랙터
2020-06-11 17:59,경상남도,김해시,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,5309,산업시설,공장시설,그 밖의 공업
