연번,사망,부상,인명피해(명)소계,재산피해소계,화재발생년월일,시도,시군구,읍면동,화재유형,발화열원,발화열원소분류,발화요인대분류,발화요인소분류,최초착화물대분류,최초착화물소분류,장소대분류,장소중분류,장소소분류
22366,0,0,0,605,2017-06-06 19:07,부산광역시,사상구,감전동,"건축,구조물",미상,미상,미상,미상,"종이,목재,건초등","목재, 합판",산업시설,공장시설,금속기계 및 기구공업
22367,0,0,0,49,2017-06-06 19:10,인천광역시,남구,용현동,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",방화,방화,"침구,직물류","이불(베개,시트)",주거,공동주택,다세대주택
22368,0,0,0,1217,2017-06-06 19:43,충청남도,아산시,도고면,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,기타,야외,기타야외
22369,0,0,0,33,2017-06-06 20:13,경상남도,고성군,고성읍,기타(쓰레기 화재등),"불꽃, 불티","기타(불꽃,불티)",전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,기타,야외,기타야외
22370,0,0,0,110,2017-06-06 20:21,서울특별시,강북구,수유동,기타(쓰레기 화재등),작동기기,"불꽃, 스파크, 정전기",전기적 요인,"누전,지락","전기,전자",전선피복,기타,야외,기타야외
22371,0,0,0,16,2017-06-06 21:06,경기도,연천군,전곡읍,기타(쓰레기 화재등),"담뱃불, 라이터불","라이터불, 성냥불",부주의,쓰레기 소각,"종이,목재,건초등","기타(종이,목재,건초등)",기타,야외,쓰레기
22372,0,0,0,650,2017-06-06 21:27,광주광역시,남구,방림동,"건축,구조물","불꽃, 불티","모닥불, 연탄, 숯",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","기타(종이,목재,건초등)",기타서비스,기타건축물,기타 건축물
22373,0,0,0,1857,2017-06-06 21:42,경상남도,양산시,호계동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,튀김유,산업시설,공장시설,식료품공업
22374,0,0,0,98077,2017-06-06 21:46,전라남도,나주시,노안면,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,산업시설,동식물시설,돈사
22375,0,0,0,33450,2017-06-06 22:06,대전광역시,중구,석교동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,음식물 조리중,가연성가스,부탄가스,주거,단독주택,단독주택
22376,0,0,0,248,2017-06-06 22:08,경기도,김포시,양촌읍,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,기타,야외,기타야외
22377,0,0,0,1760,2017-06-06 22:18,대전광역시,대덕구,상서동,기타(쓰레기 화재등),화학적 발화열,화학반응열,화학적 요인,화학적 발화(유증기 확산),위험물등,제3류 위험물,기타,야외,야적장
22378,0,0,0,200,2017-06-06 22:29,서울특별시,강북구,미아동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,기타,야외,기타야외
22379,0,0,0,65564,2017-06-06 22:56,경기도,화성시,비봉면,"건축,구조물",미상,미상,미상,미상,기타,기타,산업시설,공장시설,금속기계 및 기구공업
22380,0,0,0,94039,2017-06-06 22:58,충청북도,제천시,백운면,"건축,구조물",미상,미상,미상,미상,미상,미상,산업시설,창고시설,"창고, 물품저장소"
22381,0,0,0,11,2017-06-06 23:58,서울특별시,강동구,천호동,기타(쓰레기 화재등),"마찰, 전도, 복사","마찰열,마찰 스파크",전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,기타,야외,기타야외
22382,0,0,0,45100,2017-06-07 00:10,경기도,안산시단원구,고잔동,"자동차,철도차량",화학적 발화열,화학반응열,화학적 요인,금수성물질의 물과 접촉,기타,기타,"자동차,철도차량",자동차,화물자동차
22383,0,0,0,334,2017-06-07 00:11,서울특별시,마포구,서교동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,가연물 근접방치,기타,기타,"판매,업무시설",일반업무,일반빌딩
22384,0,0,0,146,2017-06-07 00:14,전라북도,전주시덕진구,인후동1가,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,기타,야외,쓰레기
22385,0,0,0,31819,2017-06-07 00:23,경기도,고양시덕양구,내유동,기타(쓰레기 화재등),화학적 발화열,화학반응열,화학적 요인,자연발화,합성수지,"플라스틱, PVC, 비닐, 장판",기타,야외,야적장
22386,0,0,0,3536,2017-06-07 00:36,경상남도,양산시,동면,기타(쓰레기 화재등),미상,미상,부주의,담배꽁초,"종이,목재,건초등","목재, 합판",기타,야외,공터
22387,0,0,0,588,2017-06-07 00:40,제주특별자치도,서귀포시,강정동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자",전선피복,"판매,업무시설",판매시설,상가빌딩
22388,0,0,0,9460,2017-06-07 00:47,경기도,이천시,안흥동,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"자동차,철도차량,선박,항공기",전기배선,"자동차,철도차량",자동차,승용자동차
22389,0,0,0,6,2017-06-07 00:59,서울특별시,구로구,가리봉동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,단독주택,다가구주택
22390,0,0,0,0,2017-06-07 01:50,부산광역시,금정구,남산동,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"종이,목재,건초등",나무,기타,야외,기타야외
22391,0,0,0,0,2017-06-07 02:25,부산광역시,사상구,모라동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,기타,야외,기타야외
22392,0,0,0,1786,2017-06-07 02:40,울산광역시,울주군,범서읍,"건축,구조물",화학적 발화열,화학반응열,화학적 요인,자연발화,식품,기타(식품),주거,단독주택,단독주택
22393,0,0,0,202,2017-06-07 03:18,서울특별시,영등포구,당산동4가,"건축,구조물","불꽃, 불티","모닥불, 연탄, 숯",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",종이,생활서비스,음식점,한식
22394,0,0,0,347,2017-06-07 03:29,경상남도,창원시 진해구,용원동,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",방화,방화,"종이,목재,건초등",종이,주거,공동주택,다세대주택
22395,0,0,0,55,2017-06-07 03:36,충청남도,천안시동남구,봉명동,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자",전선피복,기타,야외,기타야외
22396,0,0,0,10239,2017-06-07 03:43,전라남도,순천시,별량면,"건축,구조물",미상,미상,미상,미상,미상,미상,주거,단독주택,단독주택
22397,0,0,0,1783,2017-06-07 05:34,경상북도,구미시,선산읍,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",기계적 요인,"과열, 과부하","전기,전자",전선피복,주거,단독주택,단독주택
22398,0,0,0,1980,2017-06-07 05:47,경기도,부천시,역곡동,"자동차,철도차량",작동기기,"기기 전도,복사열",기계적 요인,"오일,연료누설","자동차,철도차량,선박,항공기",배관,"자동차,철도차량",자동차,승용자동차
22399,0,0,0,330,2017-06-07 05:58,서울특별시,영등포구,양평동3가,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,"자동차,철도차량",자동차,소형 승합차
22400,0,0,0,1826,2017-06-07 06:15,충청남도,아산시,배방읍,기타(쓰레기 화재등),"불꽃, 불티","모닥불, 연탄, 숯",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",종이,기타,야외,기타야외
22401,0,0,0,20029,2017-06-07 06:31,경기도,포천시,영북면,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,산업시설,동식물시설,계사
22402,0,0,0,4411,2017-06-07 06:34,전라남도,나주시,빛가람동,"자동차,철도차량",미상,미상,미상,미상,미상,미상,"자동차,철도차량",자동차,승용자동차
22403,0,0,0,45,2017-06-07 06:39,서울특별시,송파구,가락동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,공동주택,연립주택
22404,0,0,0,550,2017-06-07 07:01,전라남도,여수시,평여동,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,자동제어 실패,"자동차,철도차량,선박,항공기",타이어,"자동차,철도차량",자동차,"캠핑용 자동차,트레일러"
22405,0,0,0,48,2017-06-07 07:32,서울특별시,성동구,성수동2가,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",전기적 요인,기타(전기적요인),"전기,전자",전선피복,"판매,업무시설",판매시설,할인점(마트)
22406,0,0,0,171,2017-06-07 07:53,경기도,성남시중원구,하대원동,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자","전기, 전자기기 케이스",기타,야외,기타야외
22407,0,0,0,107,2017-06-07 08:10,서울특별시,도봉구,도봉동,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,기타,기타,기타,야외,기타야외
22408,0,0,0,35,2017-06-07 08:17,인천광역시,연수구,동춘동,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"전기,전자","전기, 전자기기 기판",기타,야외,기타야외
22409,0,0,0,749,2017-06-07 08:31,서울특별시,동대문구,제기동,"건축,구조물",작동기기,기타(작동기기),기계적 요인,"과열, 과부하",식품,기타(식품),산업시설,작업장,기타 작업장
22410,0,0,0,110,2017-06-07 09:09,울산광역시,울주군,웅촌면,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",화학적 요인,화학적 발화(유증기 확산),위험물등,도료류,산업시설,공장시설,금속기계 및 기구공업
22411,0,0,0,13,2017-06-07 09:20,경기도,포천시,선단동,"건축,구조물",기타,기타,전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,생활서비스,일상서비스,일반상점
22412,0,0,0,6226,2017-06-07 09:29,전라북도,부안군,동진면,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,미확인단락,합성수지,"플라스틱, PVC, 비닐, 장판","자동차,철도차량",자동차,승용자동차
22413,0,0,0,7810,2017-06-07 09:54,경기도,화성시,매송면,"자동차,철도차량",기타,기타,기계적 요인,"오일,연료누설","자동차,철도차량,선박,항공기",부품,"자동차,철도차량",자동차,승용자동차
22414,0,0,0,610,2017-06-07 10:43,경상남도,거제시,장승포동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,"압착,손상에 의한 단락","전기,전자",전선피복,산업시설,창고시설,"창고, 물품저장소"
22415,0,0,0,899,2017-06-07 11:00,경상남도,사천시,축동면,"건축,구조물","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,"과열, 과부하",기타,기타,산업시설,공장시설,금속기계 및 기구공업
22416,0,0,0,4470,2017-06-07 11:43,경기도,의정부시,신곡동,"건축,구조물",작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하",합성수지,"플라스틱, PVC, 비닐, 장판",운수자동차시설,자동차시설,"세차장, 폐차장"
22417,0,0,0,72,2017-06-07 11:47,경기도,과천시,주암동,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",오일류,"자동차,철도차량",자동차,화물자동차
22418,0,0,0,94595,2017-06-07 11:49,경기도,평택시,현덕면,"자동차,철도차량","불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",합성수지,기타(합성수지),"자동차,철도차량",자동차,특수자동차
22419,0,0,0,49,2017-06-07 12:45,경기도,구리시,인창동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,공동주택,아파트
22420,0,0,0,321,2017-06-07 12:52,서울특별시,강북구,미아동,"건축,구조물",작동기기,전기적 아크(단락),기계적 요인,수동제어 실패,가연성가스,천연가스,주거,단독주택,다가구주택
22421,0,0,0,739,2017-06-07 13:19,부산광역시,부산진구,범천동,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",종이,집합시설,종교시설,교회
22422,0,0,0,578,2017-06-07 13:33,경상북도,경산시,자인면,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,산업시설,창고시설,"창고, 물품저장소"
22423,0,0,0,456,2017-06-07 13:39,경기도,이천시,호법면,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",화학적 요인,화학적 발화(유증기 확산),합성수지,"플라스틱, PVC, 비닐, 장판",산업시설,공장시설,인쇄업
22424,0,0,0,3237,2017-06-07 13:45,경기도,연천군,미산면,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,"누전,지락",합성수지,"플라스틱, PVC, 비닐, 장판",기타,야외,기타야외
22425,0,0,0,1193,2017-06-07 14:47,경기도,성남시분당구,판교동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,주거,단독주택,단독주택
22426,0,0,0,319,2017-06-07 15:13,부산광역시,부산진구,가야동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,주거,공동주택,다세대주택
22427,0,0,0,880,2017-06-07 15:57,충청남도,서산시,대산읍,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",부주의,"용접, 절단, 연마",위험물등,경유,"자동차,철도차량",자동차,"캠핑용 자동차,트레일러"
22428,0,0,0,90,2017-06-07 16:17,부산광역시,부산진구,당감동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,생활서비스,음식점,"치킨,족발"
22429,0,0,0,7446,2017-06-07 16:50,강원도,원주시,단구동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,"불씨,불꽃,화원방치",합성수지,"플라스틱, PVC, 비닐, 장판",주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
22430,0,0,0,33,2017-06-07 17:22,부산광역시,해운대구,중동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,단독주택,단독주택
